periodo,customer_id,product_id,plan_precios_cuidados,cust_request_qty,cust_request_tn,tn,cat1,cat2,cat3,brand,sku_size,descripcion
201710,10008,20001,0,10,26.47145,26.47145,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201711,10008,20001,0,9,20.4608,20.4608,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10008,20001,0,14,16.64399,16.64399,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201801,10008,20001,0,18,49.86482,49.86482,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201802,10008,20001,0,8,18.82795,18.82795,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10008,20001,0,19,35.73284,35.73284,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10008,20001,0,7,20.33181,20.33181,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201805,10008,20001,0,9,17.25123,17.25123,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10008,20001,0,9,11.09008,11.09008,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10008,20001,0,21,31.42189,31.42189,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10008,20001,0,10,14.17066,14.17066,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10008,20001,0,16,20.91432,20.91432,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201810,10008,20001,0,16,97.37986,97.37986,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10008,20001,0,20,175.59292,175.59292,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10008,20001,0,4,57.66841,57.66841,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10008,20001,0,6,31.42189,31.42189,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10008,20001,0,23,143.43169,143.43169,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10008,20001,0,10,29.57354,29.57354,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201905,10008,20001,0,13,51.31682,51.31682,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10008,20001,0,14,74.54998,74.54998,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10008,20001,0,20,51.7537,52.36982,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201908,10008,20001,0,13,28.95743,28.95743,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10008,20001,0,17,93.20147,93.20147,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10008,20001,0,14,24.64462,24.64462,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201911,10008,20001,0,24,21.56404,21.56404,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10008,20001,0,12,48.05701,48.05701,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10009,20001,0,22,15.26725,15.26725,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201702,10009,20001,0,27,21.54653,21.54653,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10009,20001,0,21,14.40539,14.40539,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201704,10009,20001,0,9,5.54054,5.54054,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10009,20001,0,31,33.24321,33.24321,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10009,20001,0,35,45.66744,45.66744,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10009,20001,0,2,2.46246,2.46246,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10009,20001,0,44,64.27021,64.27021,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10009,20001,0,2,2.46246,2.46246,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201710,10009,20001,0,4,2.7199,2.7199,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201711,10009,20001,0,21,23.75155,23.75155,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10009,20001,0,34,39.39936,39.39936,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201801,10009,20001,0,7,9.84984,9.84984,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201802,10009,20001,0,12,11.09008,11.09008,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10009,20001,0,20,27.10908,26.96345,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10009,20001,0,19,16.63512,16.63512,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201805,10009,20001,0,22,27.7252,27.7252,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10009,20001,0,8,6.16115,6.16115,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10009,20001,0,11,10.47396,10.47396,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10009,20001,0,16,11.95264,11.95264,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10009,20001,0,9,5.66826,5.15297,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201810,10009,20001,0,32,34.52487,34.52487,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10009,20001,0,16,13.30809,12.8152,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10009,20001,0,25,23.80446,23.06512,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10009,20001,0,34,26.36974,26.36974,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10009,20001,0,16,13.68897,13.68897,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10009,20001,0,25,13.80099,13.80099,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10009,20001,0,51,38.69205,38.69205,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201905,10009,20001,0,30,25.26074,25.26074,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10009,20001,0,30,24.89107,24.89107,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10009,20001,0,34,41.15652,41.15652,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201908,10009,20001,0,23,35.14099,35.14099,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10009,20001,0,24,32.19484,32.19484,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10009,20001,0,24,33.0462,33.0462,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201911,10009,20001,0,8,5.29859,5.29859,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10009,20001,0,25,22.10174,22.10174,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201702,10010,20001,0,2,45.55551,16.6216,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10010,20001,0,1,22.77775,20.3153,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201704,10010,20001,0,1,22.77775,22.74418,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10010,20001,0,2,22.35242,11.73026,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10010,20001,0,1,11.69668,11.69668,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10010,20001,0,1,33.85883,33.85883,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10010,20001,0,1,16.00599,9.84984,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10010,20001,0,2,28.93391,28.93391,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201711,10010,20001,0,4,51.30871,51.30871,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10010,20001,0,1,0.11193,0.11193,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201801,10010,20001,0,2,43.04828,33.19844,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201802,10010,20001,0,1,36.8325,30.9178,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201805,10010,20001,0,1,6.77727,6.77727,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10010,20001,0,2,46.75757,13.857,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10010,20001,0,1,31.42189,28.46454,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10010,20001,0,2,23.41239,23.41239,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10010,20001,0,1,9.24173,9.24173,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10010,20001,0,2,18.48347,11.82942,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10010,20001,0,2,11.7622,11.7622,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10010,20001,0,1,11.70619,11.70619,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10010,20001,0,1,11.70619,11.70619,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201905,10010,20001,0,1,22.79627,22.79627,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10010,20001,0,1,22.79627,22.79627,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10010,20001,0,1,22.79627,17.25123,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10010,20001,0,2,14.77557,14.77557,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201911,10010,20001,0,1,22.79627,18.48346,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10010,20001,0,2,38.81528,20.33181,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10011,20001,0,5,8.003,8.003,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201702,10011,20001,0,6,70.79572,70.79572,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10011,20001,0,4,13.54353,13.54353,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201704,10011,20001,0,4,54.78973,54.78973,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10011,20001,0,5,47.40235,47.40235,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10011,20001,0,6,70.18011,70.18011,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10011,20001,0,2,4.92492,4.92492,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10011,20001,0,7,76.95188,76.95188,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10011,20001,0,4,54.17412,54.17412,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201710,10011,20001,0,4,24.6246,24.6246,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201711,10011,20001,0,11,129.55898,129.55898,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201801,10011,20001,0,9,64.63958,60.94589,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201802,10011,20001,0,3,17.25101,17.25101,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10011,20001,0,8,58.86704,55.90968,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10011,20001,0,8,87.11873,85.64005,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201805,10011,20001,0,10,54.76707,54.76707,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10011,20001,0,6,33.5839,33.5839,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10011,20001,0,7,61.98122,61.98122,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10011,20001,0,6,42.1423,42.1423,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10011,20001,0,5,59.14709,59.14709,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201810,10011,20001,0,6,63.58312,63.58312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10011,20001,0,8,65.33065,64.32246,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10011,20001,0,10,94.16485,72.72403,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10011,20001,0,5,90.19931,90.19931,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10011,20001,0,3,22.18016,22.18016,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10011,20001,0,7,69.49783,68.01915,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10011,20001,0,9,97.5927,97.5927,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201905,10011,20001,0,4,30.31288,30.31288,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10011,20001,0,5,42.88164,39.92428,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10011,20001,0,8,107.94344,107.94344,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201908,10011,20001,0,5,5.17537,5.17537,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10011,20001,0,4,25.13751,25.13751,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10011,20001,0,6,60.62577,60.62577,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201911,10011,20001,0,2,48.79635,48.79635,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10011,20001,0,5,64.32246,64.32246,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10012,20001,0,5,6.97324,6.97324,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201702,10012,20001,0,2,7.14113,7.14113,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10012,20001,0,4,195.14996,195.14996,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201704,10012,20001,0,3,264.71445,264.71445,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10012,20001,0,1,20.93091,20.93091,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10012,20001,0,1,246.246,246.246,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10012,20001,0,2,67.71765,67.71765,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10012,20001,0,2,94.1891,90.4954,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201710,10012,20001,0,2,144.05391,144.05391,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10012,20001,0,2,135.4353,129.27915,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201801,10012,20001,0,1,48.01797,48.01797,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201802,10012,20001,0,1,54.83428,54.83428,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10012,20001,0,2,218.721,218.721,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10012,20001,0,1,141.21367,141.21367,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10012,20001,0,1,73.93386,73.93386,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10012,20001,0,1,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10012,20001,0,2,122.73021,121.99087,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10012,20001,0,3,96.11402,26.61619,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201810,10012,20001,0,3,234.28072,214.31858,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10012,20001,0,2,188.62096,188.62096,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10012,20001,0,2,118.29418,117.55484,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10012,20001,0,1,29.57354,29.57354,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10012,20001,0,1,20.70148,20.70148,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10012,20001,0,4,103.79866,103.79866,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10012,20001,0,3,110.16145,52.49304,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201905,10012,20001,0,2,127.90558,114.59748,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10012,20001,0,3,81.32725,81.32725,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10012,20001,0,4,140.47433,140.47433,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201908,10012,20001,0,2,90.93865,90.93865,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10012,20001,0,1,20.70148,20.70148,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10012,20001,0,2,103.5074,103.5074,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201911,10012,20001,0,3,87.4884,87.4884,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10012,20001,0,2,93.15666,93.15666,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10013,20001,0,10,68.2773,68.2773,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201702,10013,20001,0,7,62.34501,57.42009,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10013,20001,0,7,101.40858,98.94612,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201704,10013,20001,0,7,121.83581,102.24806,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10013,20001,0,9,122.61932,113.77685,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10013,20001,0,8,78.74276,78.5077,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10013,20001,0,2,54.78974,54.78974,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10013,20001,0,4,77.34363,76.22433,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10013,20001,0,8,144.97174,132.04382,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201710,10013,20001,0,4,91.41323,91.41323,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201711,10013,20001,0,8,174.86824,174.86824,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10013,20001,0,6,108.56091,108.56091,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201801,10013,20001,0,5,114.56036,105.94174,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201802,10013,20001,0,8,115.32385,105.72025,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10013,20001,0,3,37.63529,37.63529,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10013,20001,0,4,88.96708,88.96708,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201805,10013,20001,0,7,127.5023,127.5023,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10013,20001,0,1,16.019,16.019,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10013,20001,0,6,102.73446,93.8624,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10013,20001,0,7,96.60691,82.06658,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10013,20001,0,6,160.31325,129.26103,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201810,10013,20001,0,5,224.71413,224.22123,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10013,20001,0,5,159.20425,157.45672,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10013,20001,0,4,45.8614,34.03198,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10013,20001,0,3,74.6732,42.88164,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10013,20001,0,6,124.94822,124.94822,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10013,20001,0,4,80.21824,79.84857,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10013,20001,0,7,141.95301,141.95301,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201905,10013,20001,0,5,122.96545,118.52942,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10013,20001,0,6,112.88356,111.40488,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10013,20001,0,9,162.1616,154.76821,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201908,10013,20001,0,3,91.67799,91.67799,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10013,20001,0,5,106.46476,106.46476,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10013,20001,0,2,74.6732,74.6732,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201911,10013,20001,0,4,133.08095,121.25153,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10013,20001,0,7,314.21891,243.98174,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10014,20001,0,1,0.12312,0.12312,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201702,10014,20001,0,7,1.35435,1.35435,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10014,20001,0,18,12.07725,12.07725,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201704,10014,20001,0,1,0.61562,0.61562,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10014,20001,0,2,0.86186,0.86186,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10014,20001,0,6,6.77177,6.77177,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10014,20001,0,15,11.97651,11.97651,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10014,20001,0,5,5.64127,5.64127,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201710,10014,20001,0,1,1.23123,1.23123,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201711,10014,20001,0,4,4.3093,4.29811,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10014,20001,0,2,0.86186,0.86186,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10014,20001,0,1,0.49289,0.49289,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10014,20001,0,4,0.86256,0.86256,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10014,20001,0,5,1.23223,1.23223,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10014,20001,0,4,1.10901,1.10901,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10014,20001,0,2,0.36967,0.36967,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201810,10014,20001,0,3,0.68333,0.68333,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10014,20001,0,9,4.61527,4.61527,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10014,20001,0,6,1.6019,1.6019,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10014,20001,0,4,2.58769,2.58769,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10014,20001,0,2,0.73934,0.73934,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10014,20001,0,1,0.24645,0.24645,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10014,20001,0,2,0.86256,0.86256,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201905,10014,20001,0,2,0.17923,0.17923,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201906,10014,20001,0,2,0.49289,0.49289,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10014,20001,0,12,5.62345,5.62345,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201908,10014,20001,0,8,5.79149,5.79149,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10014,20001,0,2,2.21802,2.21802,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10014,20001,0,2,0.49289,0.49289,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201911,10014,20001,0,3,1.23223,1.23223,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201701,10015,20001,0,7,23.76274,23.76274,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201702,10015,20001,0,5,24.00899,24.00899,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201703,10015,20001,0,5,41.86182,41.86182,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201704,10015,20001,0,1,1.23123,1.23123,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201705,10015,20001,0,8,37.17195,37.17195,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201706,10015,20001,0,10,66.86698,66.8334,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201707,10015,20001,0,5,35.71686,28.32948,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201708,10015,20001,0,9,75.10503,75.10503,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201709,10015,20001,0,4,49.2492,49.2492,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201710,10015,20001,0,5,81.10448,81.10448,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201711,10015,20001,0,5,26.62815,26.62815,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201712,10015,20001,0,3,20.93091,20.93091,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201801,10015,20001,0,7,67.10204,67.10204,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201802,10015,20001,0,3,45.17807,45.17807,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201803,10015,20001,0,8,104.538,104.538,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201804,10015,20001,0,5,20.94781,20.94781,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201805,10015,20001,0,5,82.55948,82.55948,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201806,10015,20001,0,5,29.57354,29.57354,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201807,10015,20001,0,4,55.484,54.00532,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201808,10015,20001,0,7,129.38425,106.21831,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201809,10015,20001,0,3,55.58482,55.58482,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201810,10015,20001,0,7,172.51234,153.28954,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201811,10015,20001,0,7,135.54541,70.73006,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201812,10015,20001,0,3,30.86179,22.48261,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201901,10015,20001,0,4,73.93386,36.47404,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201902,10015,20001,0,4,92.41732,80.58791,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201903,10015,20001,0,3,49.49088,49.49088,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201904,10015,20001,0,1,49.28924,20.70148,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201905,10015,20001,0,2,61.61155,40.91007,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201907,10015,20001,0,3,30.80578,30.80578,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201908,10015,20001,0,6,110.90079,110.90079,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201909,10015,20001,0,3,25.26074,25.26074,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201910,10015,20001,0,7,88.0037,88.0037,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201911,10015,20001,0,2,30.80578,30.80578,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
201912,10015,20001,0,1,0.12322,0.12322,HC,ROPA LAVADO,Liquido,ARIEL,3000,genoma
